,preco,quartos,suites,vagas,m2,bairro,zona_centro,zona_leste,zona_norte,zona_oeste,zona_sul
6618,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6619,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6620,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6621,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6622,420000,3,3,2,105,Vila Nova York,0,1,0,0,0
6623,619000,3,1,5,180,Vila Matilde,0,1,0,0,0
6624,660000,3,1,5,200,Penha,0,1,0,0,0
6625,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6626,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6627,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6628,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6629,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6630,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6631,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6632,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6633,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6634,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6635,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6636,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6637,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6638,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6639,320000,3,0,2,141,São Mateus,0,1,0,0,0
6640,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6641,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6642,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6643,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6644,485000,3,2,2,90,Aricanduva,0,1,0,0,0
6645,1800000,4,4,3,276,Tatuapé,0,1,0,0,0
6646,530001,3,1,2,150,Vila Ré,0,1,0,0,0
6647,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6648,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6649,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6650,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6651,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6652,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6653,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6654,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6655,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6656,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6657,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6658,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6659,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6660,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6661,320000,3,0,2,141,São Mateus,0,1,0,0,0
6662,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6663,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6664,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6665,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6666,430000,3,1,3,113,Vila Ré,0,1,0,0,0
6667,490000,3,1,3,190,Vila Industrial,0,1,0,0,0
6668,230000,2,0,1,60,Vila Paranaguá,0,1,0,0,0
6669,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6670,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6671,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6672,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6673,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6674,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6675,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6676,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6677,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6678,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6679,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6680,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6681,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6682,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6683,320000,3,0,2,141,São Mateus,0,1,0,0,0
6684,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6685,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6686,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6687,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6688,900000,3,1,7,560,Vila Ré,0,1,0,0,0
6689,1800000,4,4,3,276,Tatuapé,0,1,0,0,0
6690,350000,2,0,2,96,Ermelino Matarazzo,0,1,0,0,0
6691,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6692,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6693,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6694,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6695,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6696,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6697,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6698,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6699,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6700,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6701,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6702,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6703,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6704,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6705,320000,3,0,2,141,São Mateus,0,1,0,0,0
6706,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6707,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6708,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6709,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6710,390000,3,1,2,105,Vila Matilde,0,1,0,0,0
6711,660000,3,1,5,200,Penha,0,1,0,0,0
6712,330000,2,2,1,75,Itaquera,0,1,0,0,0
6713,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6714,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6715,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6716,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6717,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6718,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6719,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6720,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6721,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6722,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6723,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6724,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6725,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6726,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6727,320000,3,0,2,141,São Mateus,0,1,0,0,0
6728,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6729,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6730,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6731,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6732,215000,2,0,1,52,Vila União (zona Leste),0,1,0,0,0
6733,330000,2,2,1,75,Itaquera,0,1,0,0,0
6734,250000,2,2,2,95,Guaianazes,0,1,0,0,0
6735,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6736,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6737,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6738,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6739,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6740,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6741,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6742,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6743,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6744,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6745,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6746,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6747,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6748,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6749,320000,3,0,2,141,São Mateus,0,1,0,0,0
6750,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6751,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6752,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6753,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6754,420000,3,3,2,105,Vila Nova York,0,1,0,0,0
6755,490000,3,1,3,190,Vila Industrial,0,1,0,0,0
6756,660000,3,1,5,200,Penha,0,1,0,0,0
6757,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6758,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6759,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6760,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6761,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6762,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6763,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6764,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6765,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6766,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6767,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6768,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6769,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6770,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6771,320000,3,0,2,141,São Mateus,0,1,0,0,0
6772,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6773,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6774,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6775,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6776,900000,3,1,7,560,Vila Ré,0,1,0,0,0
6777,420000,3,3,2,105,Vila Nova York,0,1,0,0,0
6778,590000,3,0,1,225,Mooca,0,1,0,0,0
6779,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6780,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6781,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6782,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6783,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6784,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6785,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6786,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6787,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6788,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6789,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6790,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6791,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6792,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6793,320000,3,0,2,141,São Mateus,0,1,0,0,0
6794,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6795,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6796,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6797,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6798,279000,2,0,0,90,Cambuci,0,1,0,0,0
6799,619000,3,1,5,180,Vila Matilde,0,1,0,0,0
6800,500000,3,1,2,110,Vila Carrão,0,1,0,0,0
6801,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6802,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6803,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6804,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6805,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6806,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6807,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6808,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6809,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6810,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6811,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6812,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6813,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6814,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6815,320000,3,0,2,141,São Mateus,0,1,0,0,0
6816,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6817,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6818,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6819,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6820,530001,3,1,2,150,Vila Ré,0,1,0,0,0
6821,279000,2,0,0,90,Cambuci,0,1,0,0,0
6822,349000,2,0,2,55,Artur Alvim,0,1,0,0,0
6823,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6824,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6825,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6826,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6827,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6828,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6829,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6830,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6831,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6832,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6833,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6834,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6835,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6836,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6837,320000,3,0,2,141,São Mateus,0,1,0,0,0
6838,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6839,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6840,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6841,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6842,250000,2,2,2,95,Guaianazes,0,1,0,0,0
6843,350000,2,0,2,96,Ermelino Matarazzo,0,1,0,0,0
6844,590000,3,0,1,225,Mooca,0,1,0,0,0
6845,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6846,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6847,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6848,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6849,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6850,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6851,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6852,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6853,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6854,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6855,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6856,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6857,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6858,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6859,320000,3,0,2,141,São Mateus,0,1,0,0,0
6860,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6861,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6862,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6863,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6864,420000,3,3,2,105,Vila Nova York,0,1,0,0,0
6865,1800000,4,4,3,276,Tatuapé,0,1,0,0,0
6866,619000,3,1,5,180,Vila Matilde,0,1,0,0,0
6867,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6868,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6869,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6870,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6871,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6872,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6873,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6874,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6875,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6876,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6877,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6878,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6879,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6880,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6881,320000,3,0,2,141,São Mateus,0,1,0,0,0
6882,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6883,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6884,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6885,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6886,550000,2,0,1,83,Anália Franco,0,1,0,0,0
6887,230000,2,0,1,60,Vila Paranaguá,0,1,0,0,0
6888,430000,3,1,3,113,Vila Ré,0,1,0,0,0
6889,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6890,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6891,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6892,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6893,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6894,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6895,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6896,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6897,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6898,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6899,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6900,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6901,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6902,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6903,320000,3,0,2,141,São Mateus,0,1,0,0,0
6904,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6905,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6906,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6907,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6908,880000,3,3,3,220,Vila Portuguesa,0,1,0,0,0
6909,875000,3,3,5,300,Vila Ré,0,1,0,0,0
6910,500000,3,1,2,110,Vila Carrão,0,1,0,0,0
6911,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6912,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6913,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6914,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6915,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6916,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6917,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6918,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6919,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6920,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6921,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6922,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6923,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6924,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6925,320000,3,0,2,141,São Mateus,0,1,0,0,0
6926,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6927,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6928,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6929,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6930,689000,2,0,2,124,Alto da Mooca,0,1,0,0,0
6931,485000,3,2,2,90,Aricanduva,0,1,0,0,0
6932,550000,2,0,1,83,Anália Franco,0,1,0,0,0
6933,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6934,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6935,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6936,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6937,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6938,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6939,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6940,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6941,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6942,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6943,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6944,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6945,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6946,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6947,320000,3,0,2,141,São Mateus,0,1,0,0,0
6948,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6949,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6950,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6951,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6952,1800000,4,4,3,276,Tatuapé,0,1,0,0,0
6953,279000,2,0,0,90,Cambuci,0,1,0,0,0
6954,530001,3,1,2,150,Vila Ré,0,1,0,0,0
6955,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6956,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6957,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6958,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6959,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6960,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6961,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6962,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6963,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6964,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6965,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6966,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6967,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6968,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6969,320000,3,0,2,141,São Mateus,0,1,0,0,0
6970,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6971,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6972,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6973,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6974,430000,3,1,3,113,Vila Ré,0,1,0,0,0
6975,349000,2,0,2,55,Artur Alvim,0,1,0,0,0
6976,485000,3,2,2,90,Aricanduva,0,1,0,0,0
6977,580000,3,1,2,130,Vila Ema,0,1,0,0,0
6978,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
6979,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
6980,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
6981,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
6982,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
6983,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
6984,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
6985,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
6986,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
6987,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
6988,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
6989,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
6990,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
6991,320000,3,0,2,141,São Mateus,0,1,0,0,0
6992,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
6993,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
6994,380000,2,0,0,65,Tatuapé,0,1,0,0,0
6995,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
6996,2700000,3,3,4,520,Mooca,0,1,0,0,0
6997,550000,2,0,1,83,Anália Franco,0,1,0,0,0
6998,279000,2,0,0,90,Cambuci,0,1,0,0,0
6999,580000,3,1,2,130,Vila Ema,0,1,0,0,0
7000,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
7001,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
7002,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
7003,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
7004,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
7005,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
7006,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
7007,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
7008,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
7009,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
7010,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
7011,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
7012,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
7013,320000,3,0,2,141,São Mateus,0,1,0,0,0
7014,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
7015,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
7016,380000,2,0,0,65,Tatuapé,0,1,0,0,0
7017,970000,3,3,3,222,Vila Monumento,0,1,0,0,0
7018,420000,3,3,2,105,Vila Nova York,0,1,0,0,0
7019,619000,3,1,5,180,Vila Matilde,0,1,0,0,0
7020,900000,3,1,7,560,Vila Ré,0,1,0,0,0
7021,580000,3,1,2,130,Vila Ema,0,1,0,0,0
7022,530000,3,1,2,150,Chácara Mafalda,0,1,0,0,0
7023,700000,2,1,4,310,Vila Carrão,0,1,0,0,0
7024,650000,3,1,6,255,Sítio da Figueira,0,1,0,0,0
7025,695000,3,1,4,298,Jardim Tietê,0,1,0,0,0
7026,420000,2,2,2,127,Vila Nova Savoia,0,1,0,0,0
7027,550000,2,2,3,140,Vila Guilhermina,0,1,0,0,0
7028,749000,1,2,2,270,Vila Prudente,0,1,0,0,0
7029,380000,3,1,2,80,Parque São Rafael,0,1,0,0,0
7030,215000,2,0,1,64,Jardim das Oliveiras,0,1,0,0,0
7031,350000,4,0,1,125,Jardim Planalto,0,1,0,0,0
7032,590000,3,3,3,150,Vila Guilhermina,0,1,0,0,0
7033,1690000,4,4,4,342,Vila Zelina,0,1,0,0,0
7034,480000,3,3,5,180,Jardim Nordeste,0,1,0,0,0
7035,320000,3,0,2,141,São Mateus,0,1,0,0,0
7036,490000,3,1,2,120,Jardim Nossa Senhora do Carmo,0,1,0,0,0
7037,1500000,5,0,6,300,Ipiranga,0,1,0,0,0
